DISCOVER_CHROME.subtitle	totale	Selecciones para ti, o explora por tema
DISCOVER_CHROME.swipeLeft	fr_es	← glisse à gauche
DISCOVER_CHROME.swipeLeft	immersion	← desliza a la izq.
DISCOVER_CHROME.swipeLeft	totale	← desliza a la izq.
DISCOVER_CHROME.swipeRight	fr_es	glisse à droite →
DISCOVER_CHROME.swipeRight	immersion	desliza a la der. →
DISCOVER_CHROME.swipeRight	totale	desliza a la der. →
DISCOVER_CHROME.themeDone	fr_es	Thème terminé
DISCOVER_CHROME.themeDone	immersion	Tema terminado
DISCOVER_CHROME.themeDone	totale	Tema terminado
DISCOVER_CHROME.title	fr_es	Découvrir
DISCOVER_CHROME.title	immersion	Descubrir
DISCOVER_CHROME.title	totale	Descubrir
DISCOVER_CHROME.toastAdjacency	fr_es	Des mots tout près de ce que tu apprends — Paco prépare ça, bientôt !
DISCOVER_CHROME.toastAdjacency	immersion	Palabras muy cerca de lo que aprendes — Paco lo está preparando, ¡pronto!
DISCOVER_CHROME.toastAdjacency	totale	Palabras muy cerca de lo que aprendes — Paco lo está preparando, ¡pronto!
DISCOVER_CHROME.toastLevel	fr_es	« L’essentiel A2–B1 » arrive bientôt — Paco la prépare avec soin.
DISCOVER_CHROME.toastLevel	immersion	«Lo esencial A2–B1» llega pronto — Paco lo está preparando con cuidado.
DISCOVER_CHROME.toastLevel	totale	«Lo esencial A2–B1» llega pronto — Paco lo está preparando con cuidado.
DISCOVER_CHROME.wordsPlural	fr_es	mots
DISCOVER_CHROME.wordsPlural	immersion	palabras
DISCOVER_CHROME.wordsPlural	totale	palabras
DRILL_CHROME.almost	fr_es	presque
DRILL_CHROME.almost	immersion	casi
DRILL_CHROME.almost	totale	casi
DRILL_CHROME.back	fr_es	Retour
DRILL_CHROME.back	immersion	Volver
DRILL_CHROME.back	totale	Volver
DRILL_CHROME.eyebrow	fr_es	Entraînement
DRILL_CHROME.eyebrow	immersion	Entrenamiento
DRILL_CHROME.eyebrow	totale	Entrenamiento
DRILL_CHROME.finish	fr_es	Terminer
DRILL_CHROME.finish	immersion	Terminar
DRILL_CHROME.finish	totale	Terminar
DRILL_CHROME.finishedEyebrow	fr_es	Entraînement terminé
DRILL_CHROME.finishedEyebrow	immersion	Entrenamiento terminado
DRILL_CHROME.finishedEyebrow	totale	Entrenamiento terminado
DRILL_CHROME.instruction	fr_es	Complète la phrase
DRILL_CHROME.instruction	immersion	Completa la frase
DRILL_CHROME.instruction	totale	Completa la frase
DRILL_CHROME.next	fr_es	Suivant
DRILL_CHROME.next	immersion	Siguiente
DRILL_CHROME.next	totale	Siguiente
DRILL_CHROME.notQuite	fr_es	pas tout à fait
DRILL_CHROME.notQuite	immersion	no del todo
DRILL_CHROME.notQuite	totale	no del todo
DRILL_CHROME.persons	fr_es	Personnes
DRILL_CHROME.persons	immersion	Personas
DRILL_CHROME.persons	totale	Personas
DRILL_CHROME.promptHint	fr_es	La case à compléter correspond à la personne demandée —
DRILL_CHROME.promptHint	immersion	La casilla a completar corresponde a la persona indicada —
DRILL_CHROME.promptHint	totale	La casilla a completar corresponde a la persona indicada —
DRILL_CHROME.quit	fr_es	Quitter l'entraînement
DRILL_CHROME.quit	immersion	Salir del entrenamiento
DRILL_CHROME.quit	totale	Salir del entrenamiento
DRILL_CHROME.replay	fr_es	Rejouer
DRILL_CHROME.replay	immersion	Jugar de nuevo
DRILL_CHROME.replay	totale	Jugar de nuevo
DRILL_CHROME.seeConjugation	fr_es	Voir la conjugaison
DRILL_CHROME.seeConjugation	immersion	Ver la conjugación
DRILL_CHROME.seeConjugation	totale	Ver la conjugación
DRILL_CHROME.seeSummary	fr_es	Voir le bilan
DRILL_CHROME.seeSummary	immersion	Ver el resumen
DRILL_CHROME.seeSummary	totale	Ver el resumen
DRILL_CHROME.severalPossible	fr_es	plusieurs possibles
DRILL_CHROME.severalPossible	immersion	varias posibles
DRILL_CHROME.severalPossible	totale	varias posibles
DRILL_CHROME.start	fr_es	Commencer
DRILL_CHROME.start	immersion	Empezar
DRILL_CHROME.start	totale	Empezar
DRILL_CHROME.theAnswer	fr_es	La réponse
DRILL_CHROME.theAnswer	immersion	La respuesta
DRILL_CHROME.theAnswer	totale	La respuesta
DRILL_CHROME.theConjugation	fr_es	La conjugaison
DRILL_CHROME.theConjugation	immersion	La conjugación
DRILL_CHROME.theConjugation	totale	La conjugación
DRILL_CHROME.time	fr_es	Temps
DRILL_CHROME.time	immersion	Tiempo
DRILL_CHROME.time	totale	Tiempo
DRILL_CHROME.wasAnswer	fr_es	C'était
DRILL_CHROME.wasAnswer	immersion	Era
DRILL_CHROME.wasAnswer	totale	Era
HOME_CHROME.addDesc	fr_es	Un nouveau mot.
HOME_CHROME.addDesc	immersion	Una nueva palabra.
HOME_CHROME.addDesc	totale	Una nueva palabra.
HOME_CHROME.addTitle	fr_es	Ajouter
HOME_CHROME.addTitle	immersion	Añadir
HOME_CHROME.addTitle	totale	Añadir
HOME_CHROME.addWordBtn	fr_es	+ Ajouter un mot
HOME_CHROME.addWordBtn	immersion	+ Añadir una palabra
HOME_CHROME.addWordBtn	totale	+ Añadir una palabra
HOME_CHROME.allUpToDate	fr_es	Tout est à jour
HOME_CHROME.allUpToDate	immersion	Todo al día
HOME_CHROME.allUpToDate	totale	Todo al día
HOME_CHROME.caughtUpCopy	fr_es	Rien à réviser — Paco se repose. Reviens un peu plus tard.
HOME_CHROME.caughtUpCopy	immersion	Nada que repasar — Paco descansa. Vuelve un poco más tarde.
HOME_CHROME.caughtUpCopy	totale	Nada que repasar — Paco descansa. Vuelve un poco más tarde.
HOME_CHROME.collectionEmpty	fr_es	Ta collection est vide
HOME_CHROME.collectionEmpty	immersion	Tu colección está vacía
HOME_CHROME.collectionEmpty	totale	Tu colección está vacía
HOME_CHROME.collectionPreparingCopy	fr_es	Paco prépare tes mots. Ils apparaîtront ici dans un instant.
HOME_CHROME.collectionPreparingCopy	immersion	Paco está preparando tus palabras. Aparecerán aquí en un momento.
HOME_CHROME.collectionPreparingCopy	totale	Paco está preparando tus palabras. Aparecerán aquí en un momento.
HOME_CHROME.collectionPreparingTitle	fr_es	Tes mots arrivent
HOME_CHROME.collectionPreparingTitle	immersion	Tus palabras están llegando
HOME_CHROME.collectionPreparingTitle	totale	Tus palabras están llegando
HOME_CHROME.conjDesc	fr_es	Tes verbes en contexte.
HOME_CHROME.conjDesc	immersion	Tus verbos en contexto.
HOME_CHROME.conjDesc	totale	Tus verbos en contexto.
HOME_CHROME.conjTitle	fr_es	Conjugaison
HOME_CHROME.conjTitle	immersion	Conjugación
HOME_CHROME.conjTitle	totale	Conjugación
HOME_CHROME.conjUnit	fr_es	verbes
HOME_CHROME.conjUnit	immersion	verbos
HOME_CHROME.conjUnit	totale	verbos
HOME_CHROME.continueWithPaco	fr_es	Continuer avec Paco
HOME_CHROME.continueWithPaco	immersion	Sigue con Paco
HOME_CHROME.continueWithPaco	totale	Sigue con Paco
HOME_CHROME.dictDesc	fr_es	Ton dico personnel.
HOME_CHROME.dictDesc	immersion	Tu diccionario personal.
HOME_CHROME.dictDesc	totale	Tu diccionario personal.
HOME_CHROME.dictTitle	fr_es	Dictionnaire
HOME_CHROME.dictTitle	immersion	Diccionario
HOME_CHROME.dictTitle	totale	Diccionario
HOME_CHROME.dictUnit	fr_es	mémorisés
HOME_CHROME.dictUnit	immersion	memorizados
HOME_CHROME.dictUnit	totale	memorizados
HOME_CHROME.discoverDesc	fr_es	Des mots par thème.
HOME_CHROME.discoverDesc	immersion	Palabras por tema.
HOME_CHROME.discoverDesc	totale	Palabras por tema.
HOME_CHROME.discoverTitle	fr_es	Découvrir
HOME_CHROME.discoverTitle	immersion	Descubrir
HOME_CHROME.discoverTitle	totale	Descubrir
HOME_CHROME.emptyCopy	fr_es	Ajoute ton premier mot — ou laisse Paco t’en proposer par thème.
HOME_CHROME.emptyCopy	immersion	Añade tu primera palabra — o deja que Paco te proponga algunas por tema.
HOME_CHROME.emptyCopy	totale	Añade tu primera palabra — o deja que Paco te proponga algunas por tema.
HOME_CHROME.firstReviewCopy	fr_es	Tu pourras lancer ta première révision dès que tu auras ajouté tes premiers mots.
HOME_CHROME.firstReviewCopy	immersion	Podrás empezar tu primer repaso en cuanto añadas tus primeras palabras.
HOME_CHROME.firstReviewCopy	totale	Podrás empezar tu primer repaso en cuanto añadas tus primeras palabras.
HOME_CHROME.firstReviewEyebrow	fr_es	Première révision
HOME_CHROME.firstReviewEyebrow	immersion	Primer repaso
HOME_CHROME.firstReviewEyebrow	totale	Primer repaso
HOME_CHROME.firstReviewSoon	fr_es	Bientôt ta première révision
HOME_CHROME.firstReviewSoon	immersion	Pronto tu primer repaso
HOME_CHROME.firstReviewSoon	totale	Pronto tu primer repaso
HOME_CHROME.firstWords	fr_es	Tes premiers mots
HOME_CHROME.firstWords	immersion	Tus primeras palabras
HOME_CHROME.firstWords	totale	Tus primeras palabras
HOME_CHROME.heroPreparingCopy	fr_es	Ta première révision commencera dès qu’ils seront prêts.
HOME_CHROME.heroPreparingCopy	immersion	Tu primer repaso empezará en cuanto estén listas.
HOME_CHROME.heroPreparingCopy	totale	Tu primer repaso empezará en cuanto estén listas.
HOME_CHROME.heroPreparingHeadline	fr_es	Tes mots se préparent
HOME_CHROME.heroPreparingHeadline	immersion	Tus palabras se están preparando
HOME_CHROME.heroPreparingHeadline	totale	Tus palabras se están preparando
HOME_CHROME.reviewAvailable	fr_es	Révision disponible
HOME_CHROME.reviewAvailable	immersion	Repaso disponible
HOME_CHROME.reviewAvailable	totale	Repaso disponible
HOME_CHROME.reviewEyebrow	fr_es	Révision
HOME_CHROME.reviewEyebrow	immersion	Repaso
HOME_CHROME.reviewEyebrow	totale	Repaso
HOME_CHROME.seeAll	fr_es	Tout voir
HOME_CHROME.seeAll	immersion	Ver todo
HOME_CHROME.seeAll	totale	Ver todo
HOME_CHROME.startReview	fr_es	Commencer la révision
HOME_CHROME.startReview	immersion	Empezar el repaso
HOME_CHROME.startReview	totale	Empezar el repaso
HOME_CHROME.taCollection	fr_es	Ta collection
HOME_CHROME.taCollection	immersion	Tu colección
HOME_CHROME.taCollection	totale	Tu colección
NAV_CHROME.account	fr_es	Compte
NAV_CHROME.account	immersion	Cuenta
NAV_CHROME.account	totale	Cuenta
NAV_CHROME.add	fr_es	Ajouter
NAV_CHROME.add	immersion	Añadir
NAV_CHROME.add	totale	Añadir
NAV_CHROME.dictionary	fr_es	Dictionnaire
NAV_CHROME.dictionary	immersion	Diccionario
NAV_CHROME.dictionary	totale	Diccionario
NAV_CHROME.dictionaryLocked	fr_es	Dictionnaire (verrouillé)
NAV_CHROME.dictionaryLocked	immersion	Diccionario (bloqueado)
NAV_CHROME.dictionaryLocked	totale	Diccionario (bloqueado)
NAV_CHROME.discover	fr_es	Découvrir
NAV_CHROME.discover	immersion	Descubrir
NAV_CHROME.discover	totale	Descubrir
NAV_CHROME.home	fr_es	Accueil
NAV_CHROME.home	immersion	Inicio
NAV_CHROME.home	totale	Inicio
NAV_CHROME.myWords	fr_es	Mes mots
NAV_CHROME.myWords	immersion	Mis palabras
NAV_CHROME.myWords	totale	Mis palabras
NAV_CHROME.review	fr_es	Réviser
NAV_CHROME.review	immersion	Repaso
NAV_CHROME.review	totale	Repaso
RATING_LABELS.1	fr_es	À revoir
RATING_LABELS.1	immersion	Otra vez
RATING_LABELS.1	totale	Otra vez
RATING_LABELS.2	fr_es	Difficile
RATING_LABELS.2	immersion	Difícil
RATING_LABELS.2	totale	Difícil
RATING_LABELS.3	fr_es	Bien
RATING_LABELS.3	immersion	Bien
RATING_LABELS.3	totale	Bien
RATING_LABELS.4	fr_es	Facile
RATING_LABELS.4	immersion	Fácil
RATING_LABELS.4	totale	Fácil
REVIEW_CHROME.blankInstruction	fr_es	Complétez la phrase
REVIEW_CHROME.blankInstruction	immersion	Completa la frase
REVIEW_CHROME.blankInstruction	totale	Completa la frase
REVIEW_CHROME.definitionEyebrow	fr_es	Définition
REVIEW_CHROME.definitionEyebrow	immersion	Definición
REVIEW_CHROME.definitionEyebrow	totale	Definición
REVIEW_CHROME.example	fr_es	Exemple
REVIEW_CHROME.example	immersion	Ejemplo
REVIEW_CHROME.example	totale	Ejemplo
REVIEW_CHROME.expectedForm	fr_es	La forme attendue
REVIEW_CHROME.expectedForm	immersion	La forma esperada
REVIEW_CHROME.expectedForm	totale	La forma esperada
REVIEW_CHROME.hintLabel	fr_es	Indice
REVIEW_CHROME.hintLabel	immersion	Pista
REVIEW_CHROME.hintLabel	totale	Pista
REVIEW_CHROME.home	fr_es	Accueil
REVIEW_CHROME.home	immersion	Inicio
REVIEW_CHROME.home	totale	Inicio
REVIEW_CHROME.loading	fr_es	Chargement…
REVIEW_CHROME.loading	immersion	Cargando…
REVIEW_CHROME.loading	totale	Cargando…
REVIEW_CHROME.mcInstruction	fr_es	Choisissez la bonne réponse
REVIEW_CHROME.mcInstruction	immersion	Elige la respuesta correcta
REVIEW_CHROME.mcInstruction	totale	Elige la respuesta correcta
REVIEW_CHROME.modeMcq	fr_es	QCM
REVIEW_CHROME.modeMcq	immersion	Opción múltiple
REVIEW_CHROME.modeMcq	totale	Opción múltiple
REVIEW_CHROME.modeWriting	fr_es	Écriture
REVIEW_CHROME.modeWriting	immersion	Escritura
REVIEW_CHROME.modeWriting	totale	Escritura
REVIEW_CHROME.nearIs	fr_es	— c'est
REVIEW_CHROME.nearIs	immersion	— es
REVIEW_CHROME.nearIs	totale	— es
REVIEW_CHROME.nearWrote	fr_es	Tu as écrit
REVIEW_CHROME.nearWrote	immersion	Has escrito
REVIEW_CHROME.nearWrote	totale	Has escrito
REVIEW_CHROME.newlyMemorized	fr_es	Nouveaux mots mémorisés
REVIEW_CHROME.newlyMemorized	immersion	Nuevas palabras memorizadas
REVIEW_CHROME.newlyMemorized	totale	Nuevas palabras memorizadas
REVIEW_CHROME.nextQuestion	fr_es	Prochaine question…
REVIEW_CHROME.nextQuestion	immersion	Siguiente pregunta…
REVIEW_CHROME.nextQuestion	totale	Siguiente pregunta…
REVIEW_CHROME.noteFirstTry	fr_es	du premier coup
REVIEW_CHROME.noteFirstTry	immersion	a la primera
REVIEW_CHROME.noteFirstTry	totale	a la primera
REVIEW_CHROME.noteWithHint	fr_es	avec un indice
REVIEW_CHROME.noteWithHint	immersion	con una pista
REVIEW_CHROME.noteWithHint	totale	con una pista
REVIEW_CHROME.noteWrongForm	fr_es	le bon verbe, l'autre forme
REVIEW_CHROME.noteWrongForm	immersion	el verbo correcto, otra forma
REVIEW_CHROME.noteWrongForm	totale	el verbo correcto, otra forma
REVIEW_CHROME.ratingQuestion	fr_es	Comment tu as trouvé ce mot ?
REVIEW_CHROME.ratingQuestion	immersion	¿Qué tal esta palabra?
REVIEW_CHROME.ratingQuestion	totale	¿Qué tal esta palabra?
REVIEW_CHROME.revealGloss	fr_es	Voir en français
REVIEW_CHROME.revealGloss	immersion	Ver traducción
REVIEW_CHROME.revealGloss	totale	Ver traducción
REVIEW_CHROME.scramble	fr_es	Lettres mélangées
REVIEW_CHROME.scramble	immersion	Letras mezcladas
REVIEW_CHROME.scramble	totale	Letras mezcladas
REVIEW_CHROME.sessionDone	fr_es	Session terminée
REVIEW_CHROME.sessionDone	immersion	Sesión terminada
REVIEW_CHROME.sessionDone	totale	Sesión terminada
REVIEW_CHROME.statFirstTry	fr_es	Sus du 1er coup
REVIEW_CHROME.statFirstTry	immersion	A la primera
REVIEW_CHROME.statFirstTry	totale	A la primera
REVIEW_CHROME.statReviewed	fr_es	Révisés
REVIEW_CHROME.statReviewed	immersion	Repasados
REVIEW_CHROME.statReviewed	totale	Repasados
REVIEW_CHROME.statTime	fr_es	Temps
REVIEW_CHROME.statTime	immersion	Tiempo
REVIEW_CHROME.statTime	totale	Tiempo
REVIEW_CHROME.stopTimer	fr_es	Arrêter le minuteur
REVIEW_CHROME.stopTimer	immersion	Detener el temporizador
REVIEW_CHROME.stopTimer	totale	Detener el temporizador
REVIEW_CHROME.submit	fr_es	Valider
REVIEW_CHROME.submit	immersion	Comprobar
REVIEW_CHROME.submit	totale	Comprobar
REVIEW_CHROME.submitHelp	fr_es	Entrée pour valider
REVIEW_CHROME.submitHelp	immersion	Intro para comprobar
REVIEW_CHROME.submitHelp	totale	Intro para comprobar
REVIEW_CHROME.theAnswer	fr_es	La réponse
REVIEW_CHROME.theAnswer	immersion	La respuesta
REVIEW_CHROME.theAnswer	totale	La respuesta
REVIEW_CHROME.verbFormTeaching	fr_es	Tu connais le verbe — ce n'est pas la forme attendue ici.
REVIEW_CHROME.verbFormTeaching	immersion	Conoces el verbo — no es la forma esperada aquí.
REVIEW_CHROME.verbFormTeaching	totale	Conoces el verbo — no es la forma esperada aquí.
REVIEW_CHROME.yourAnswer	fr_es	Ta réponse
REVIEW_CHROME.yourAnswer	immersion	Tu respuesta
REVIEW_CHROME.yourAnswer	totale	Tu respuesta
SHARED_CHROME.audioAria	fr_es	Écouter la prononciation
SHARED_CHROME.audioAria	immersion	Escuchar la pronunciación
SHARED_CHROME.audioAria	totale	Escuchar la pronunciación
SHARED_CHROME.genFor	fr_es	Paco creuse pour
SHARED_CHROME.genFor	immersion	Paco busca para
SHARED_CHROME.genFor	totale	Paco busca para
SHARED_CHROME.loadingWait	fr_es	Pendant que tu attends
SHARED_CHROME.loadingWait	immersion	Mientras esperas
SHARED_CHROME.loadingWait	totale	Mientras esperas
STATUS_CHROME.memorise	fr_es	Mémorisé
STATUS_CHROME.memorise	immersion	Memorizado
STATUS_CHROME.memorise	totale	Memorizado
STATUS_CHROME.new	fr_es	Nouveau
STATUS_CHROME.new	immersion	Nuevo
STATUS_CHROME.new	totale	Nuevo
STATUS_CHROME.progress	fr_es	En cours
STATUS_CHROME.progress	immersion	En curso
STATUS_CHROME.progress	totale	En curso
STATUS_CHROME.review	fr_es	À réviser
STATUS_CHROME.review	immersion	Por repasar
STATUS_CHROME.review	totale	Por repasar
WORDS_CHROME.addWord	fr_es	Ajouter un mot
WORDS_CHROME.addWord	immersion	Añadir una palabra
WORDS_CHROME.addWord	totale	Añadir una palabra
WORDS_CHROME.caughtUpCopy	fr_es	Tu es à jour. Paco se repose — reviens un peu plus tard.
WORDS_CHROME.caughtUpCopy	immersion	Estás al día. Paco descansa — vuelve un poco más tarde.
WORDS_CHROME.caughtUpCopy	totale	Estás al día. Paco descansa — vuelve un poco más tarde.
WORDS_CHROME.clearSearch	fr_es	Effacer la recherche
WORDS_CHROME.clearSearch	immersion	Borrar la búsqueda
WORDS_CHROME.clearSearch	totale	Borrar la búsqueda
WORDS_CHROME.delete	fr_es	Supprimer
WORDS_CHROME.delete	immersion	Eliminar
WORDS_CHROME.delete	totale	Eliminar
WORDS_CHROME.filterAll	fr_es	Tous
WORDS_CHROME.filterAll	immersion	Todas
WORDS_CHROME.filterAll	totale	Todas
WORDS_CHROME.filterMemorised	fr_es	Mémorisés
WORDS_CHROME.filterMemorised	immersion	Memorizadas
WORDS_CHROME.filterMemorised	totale	Memorizadas
WORDS_CHROME.filterReview	fr_es	À revoir
WORDS_CHROME.filterReview	immersion	Por repasar
WORDS_CHROME.filterReview	totale	Por repasar
WORDS_CHROME.firstWordCopy	fr_es	Ajoute un mot et Paco s’en souviendra avec toi — il te le ramènera au bon moment.
WORDS_CHROME.firstWordCopy	immersion	Añade una palabra y Paco la recordará contigo — te la traerá en el momento justo.
WORDS_CHROME.firstWordCopy	totale	Añade una palabra y Paco la recordará contigo — te la traerá en el momento justo.
WORDS_CHROME.firstWordWaiting	fr_es	Ton premier mot t’attend
WORDS_CHROME.firstWordWaiting	immersion	Tu primera palabra te espera
WORDS_CHROME.firstWordWaiting	totale	Tu primera palabra te espera
WORDS_CHROME.memorisedEmptyCopy	fr_es	Continue tes révisions — tes mots arriveront ici une fois bien ancrés.
WORDS_CHROME.memorisedEmptyCopy	immersion	Sigue con tus repasos — tus palabras llegarán aquí una vez bien afianzadas.
WORDS_CHROME.memorisedEmptyCopy	totale	Sigue con tus repasos — tus palabras llegarán aquí una vez bien afianzadas.
WORDS_CHROME.myWords	fr_es	Mes mots
WORDS_CHROME.myWords	immersion	Mis palabras
WORDS_CHROME.myWords	totale	Mis palabras
WORDS_CHROME.noResults	fr_es	Aucun résultat
WORDS_CHROME.noResults	immersion	Sin resultados
WORDS_CHROME.noResults	totale	Sin resultados
WORDS_CHROME.noneMemorised	fr_es	Aucun mot mémorisé
WORDS_CHROME.noneMemorised	immersion	Ninguna palabra memorizada
WORDS_CHROME.noneMemorised	totale	Ninguna palabra memorizada
WORDS_CHROME.nothingToReview	fr_es	Rien à réviser
WORDS_CHROME.nothingToReview	immersion	Nada que repasar
WORDS_CHROME.nothingToReview	totale	Nada que repasar
WORDS_CHROME.searchAria	fr_es	Rechercher un mot
WORDS_CHROME.searchAria	immersion	Buscar una palabra
WORDS_CHROME.searchAria	totale	Buscar una palabra
WORDS_CHROME.searchPlaceholder	fr_es	Rechercher…
WORDS_CHROME.searchPlaceholder	immersion	Buscar…
WORDS_CHROME.searchPlaceholder	totale	Buscar…
WORDS_CHROME.sortAlpha	fr_es	Alphabétique
WORDS_CHROME.sortAlpha	immersion	Alfabético
WORDS_CHROME.sortAlpha	totale	Alfabético
WORDS_CHROME.sortDate	fr_es	Date
WORDS_CHROME.sortDate	immersion	Fecha
WORDS_CHROME.sortDate	totale	Fecha
WORDS_CHROME.sortFamiliarity	fr_es	Familiarité
WORDS_CHROME.sortFamiliarity	immersion	Familiaridad
WORDS_CHROME.sortFamiliarity	totale	Familiaridad
WORDS_CHROME.sortLabel	fr_es	Trier
WORDS_CHROME.sortLabel	immersion	Ordenar
WORDS_CHROME.sortLabel	totale	Ordenar
WORDS_CHROME.undo	fr_es	Annuler
WORDS_CHROME.undo	immersion	Cancelar
WORDS_CHROME.undo	totale	Cancelar
